Simulation start.
-0.281713 -0.647660 -0.894978 -0.122518 0.396076 -2.179285 -1.116577 0.214728 -1.937568 -1.358870 -1.246410 -1.440870 0.261485 -2.268653 -0.488755 -1.595049 0.071611 0.633139 0.145302 -2.243770 -0.369444 -1.236823 -1.748440 -0.606898 -0.807993 -1.293531 -0.077869 0.585480 -0.847911 -1.226674 -1.543671 0.525484 -1.405730 -1.162583 -1.762277 -0.902001 -1.439795 -1.190862 -0.556209 -1.134621 -3.006592 -0.427271 -0.609873 -1.443805 -0.089362 -1.657586 -0.138697 -1.586203 0.016352 -0.390865 -0.793944 -0.540264 -2.368353 -1.412294 -0.577222 -1.012475 -1.130354 -1.705232 1.671427 -0.823044 -1.665123 0.493305 -1.484922 -0.974251 -0.345178 -1.183558 -0.955624 0.537352 -0.705713 -2.131159 -0.676645 0.223006 -0.381913 -1.988381 -0.024567 -0.185686 -1.488044 -0.700737 -1.100787 -1.653432 -1.251243 -0.681294 -1.624201 -0.512199 -2.009357 0.056475 -2.368968 -1.891903 -1.715994 -1.358542 -1.099381 -1.450196 -0.802366 -0.637322 -0.236906 -1.694347 -1.489182 -0.673607 -0.369949 0.138439 -1.633478 0.933290 -0.239290 -0.692927 -1.433171 -1.916496 -1.535419 -0.904464 -1.267119 -1.145576 -2.387002 -1.401597 -0.549867 -0.800258 -1.457739 -0.708735 -1.156449 -0.828885 -0.107110 0.271420 -0.936197 -0.728072 -0.727373 -2.244245 -1.255297 -0.270961 -0.257761 -1.774054 0.082293 0.701371 -2.509885 -0.387322 -0.044623 -1.035613 -1.835507 -1.993666 -1.108494 -0.735014 -0.770368 -1.081361 -1.507859 -1.761749 -1.064893 -0.897900 -1.595486 -1.436651 -0.390034 -1.205003 -2.562946 -1.650115 -0.457341 0.018456 -1.949345 -1.803935 -0.408220 -1.166760 -1.431499 0.148877 -0.468106 -0.710140 -0.459892 -1.620423 -1.300526 -1.920439 -1.602362 -0.638434 -2.105250 -2.224698 0.366104 -0.091813 0.594261 -0.795962 -0.654757 -0.939866 -0.319471 -1.563323 -1.110605 -0.903460 -2.005988 -0.882041 -0.926293 -1.498822 -1.798010 -1.588751 -1.671951 -1.722419 -2.556734 -1.638789 -1.571705 -0.405533 0.254755 -1.948446 -1.022326 -1.385728 -0.906803 -1.129403 0.587837 -1.732808 0.483362 -0.155359 -1.566892 0.886068 -1.461458 -1.333145 -0.726325 -1.186556 0.150131 -2.991405 -1.585781 -0.263614 0.119794 -0.710225 -0.446623 -0.796287 0.122174 -1.825535 0.456294 -1.331107 -1.181990 -2.407393 -0.270388 -1.240916 0.658135 -0.497774 -1.439424 -0.818666 -0.982522 -0.668693 -1.216163 -2.004500 -0.587228 -1.394128 -0.641680 -0.538369 -1.501144 -0.143829 -1.312303 -1.208875 -1.281893 0.073701 -0.812343 -1.646654 -1.124037 -1.195555 -1.213191 -1.799120 -1.595407 -1.428426 -0.944859 -0.139876 -1.345516 -1.562149 -1.954331 -2.236902 -1.664247 -0.052622 -0.256145 -2.124199 -1.209288 0.283504 -0.900089 -0.267908 -0.964759 -1.954563 -2.109741 -1.447710 -0.299588 -1.115156 0.328352 -1.641519 -1.009147 -0.979799 -0.530346 0.349140 -2.180255 -1.742118 -0.181960 0.187846 -1.710832 -0.846820 -1.047978 -1.368244 -2.366364 -1.858222 -0.575164 -1.591225 -0.257756 -1.721695 -1.061095 -1.538285 -1.071503 -0.223894 -2.317480 -1.428317 -1.746273 -1.172796 -1.664659 -0.365256 -1.490259 -1.156007 -2.509351 -0.868186 -1.657938 0.219491 -0.054598 -0.133101 -2.194408 -1.583626 -0.623632 -1.115504 0.236931 -1.947779 -1.874081 0.443933 -0.997188 -2.220672 -0.735303 -1.570976 -0.562158 -0.185146 -0.948806 -0.353271 -0.399351 0.712252 -1.325306 -0.472855 -1.585092 -0.723193 -0.947169 -1.506913 -0.493688 -1.476929 -0.813090 -1.350126 -0.157728 0.130554 -1.246587 -2.237113 -0.009518 -1.440883 -1.306183 -0.021358 -0.246702 -1.095489 0.144346 -1.352620 -1.441540 -1.634231 -0.593805 -0.363300 -2.220818 -0.989546 -0.328636 0.284941 -0.908135 -1.329392 -0.671848 -0.855873 -0.388397 -0.667544 -1.587667 -1.454756 -1.111022 -2.726293 -2.312844 -1.753401 -1.518137 -1.482768 -0.833498 -0.529845 -1.475428 -0.758136 -0.069041 -1.543898 -1.409123 -0.577021 -1.488001 -0.242133 -1.021884 -0.460646 -0.119514 -1.224052 -0.501120 -0.003159 -2.158301 -1.072024 -1.986607 -2.644600 -1.502436 -1.776270 -0.692373 -1.201216 -0.037679 0.022906 -0.775406 -0.157345 -1.068489 -0.315830 -0.875972 -0.601378 -0.082589 -1.071905 -2.628486 -1.330173 -2.086573 -0.668588 -0.786244 -0.915031 -0.587769 -0.041641 -0.859979 -1.204453 -1.615362 -0.555518 -1.328101 -1.133988 -0.914350 -0.769269 -0.538882 -2.365804 -0.744614 -1.816428 -2.023413 -1.590268 -2.747813 -1.031757 -0.722966 -1.108037 -0.537270 -0.381136 0.165903 -0.980700 -1.216985 -0.603806 -2.102438 -0.877248 -0.896606 -1.459423 -1.837868 -0.729720 -0.594314 -1.061944 -0.776365 -1.567218 -0.396927 -0.708630 -0.380364 -0.849634 -1.124805 0.513682 -1.637217 -1.175045 -0.120740 -2.056385 -1.168348 -0.500592 -1.713365 -1.583108 0.160332 -1.233866 -0.486626 -0.572449 -0.057515 -1.254989 -1.562764 -1.235572 -0.892607 -0.932358 -1.214433 0.069492 -1.558782 -2.487379 -1.133352 -0.493634 -1.348089 -1.007191 -1.938780 -0.147297 -0.277769 -0.604032 -0.908751 -1.483746 -0.758828 -1.080528 -0.975458 0.156059 -1.529509 -1.241062 -1.514196 -1.738070 -0.232181 -0.227077 -1.396055 -0.564915 0.990823 -1.299289 -0.340300 -1.378414 -0.363438 -1.488745 -0.630091 0.727273 -0.799487 -0.545789 -1.142776 -2.004723 0.370273 -0.527956 -0.981736 -0.200695 -1.023852 0.039427 -0.867350 -2.431429 -1.246634 -0.967233 -2.003392 0.484583 -1.344404 -1.112826 -0.792217 -0.349836 0.378082 -0.347768 0.223633 -1.203369 -0.452740 -1.354374 -1.452754 0.025004 -0.627433 -0.386668 -0.586073 -1.099410 -2.709985 -1.762648 -1.219934 -0.623027 -1.997050 -1.604022 -1.146265 -0.896521 -0.753980 -1.592279 -1.195434 -1.526435 0.176882 -1.544899 -1.495773 -2.475287 -1.238198 -1.441488 -0.715916 0.142319 -2.020707 -0.209318 -0.593884 0.358366 -1.453610 -2.153955 -0.599404 -2.604540 -0.868201 -0.631601 -1.117001 -0.764529 0.796788 -1.279890 -0.962343 -1.204454 -0.402084 -1.535496 -0.182517 -1.440698 0.843914 -1.331498 -0.676159 -2.214731 -1.898235 -2.400990 -1.572818 -1.442558 -2.868691 -2.261203 -1.755179 -1.438890 -1.366567 -2.111309 0.255840 -2.793138 -1.477861 -0.976151 -0.792361 -0.521937 -2.191288 -1.106276 -1.423479 -1.527823 -0.657385 -0.352079 -0.418094 -1.898682 -0.329787 -2.097189 -1.177088 -1.469724 0.173287 -0.848542 -1.278249 -1.912873 -0.562180 -0.066408 -1.615377 -0.902267 -1.340544 -0.762333 -0.529319 -1.159050 -1.386062 -1.494072 -0.946569 -0.407991 -1.083831 -1.095983 -1.485442 -0.322520 -1.856847 0.402071 -0.853045 -1.120728 -1.592338 -1.381319 -1.127231 -0.574940 -0.185156 -1.721707 -0.110538 0.491927 -1.583856 0.455693 0.535216 -0.318131 -2.583677 0.091381 -0.523136 -0.813595 0.297334 -1.272996 -0.582085 0.151114 -0.459949 -0.087708 -0.630619 -2.310398 0.471672 -2.283755 -1.131655 0.303403 -0.639606 -0.441164 -0.875701 -0.678098 -0.188786 -1.253426 -2.120835 -1.384262 -1.455445 -0.858006 -2.218579 -1.051543 -1.278622 -1.307927 -0.498284 0.093956 -0.378344 -1.949216 -1.029338 1.651306 -0.511922 -0.570046 -1.006857 -2.387035 -0.976109 -2.147101 -1.164645 -1.144931 0.113214 -2.453767 -2.443773 -0.029438 -1.676854 -1.065930 -1.828780 -1.461312 -0.585753 -1.095422 -1.011403 -1.711079 -1.231433 -1.482716 -1.893307 -2.080770 -1.392452 1.042353 -1.596518 -2.192121 -1.216813 -0.441884 -0.800268 -0.169278 -1.471887 -0.731094 0.224408 -0.396875 -0.804915 -1.415475 -1.408299 -0.644139 -0.370735 -2.607961 -1.805673 -1.004219 -0.009539 -0.568046 -0.865000 -1.570749 0.271614 -1.353943 0.136399 -0.865299 -0.620884 -1.763874 -1.547682 -1.109811 -0.727226 -1.234557 -1.073512 -0.030516 -1.050750 -1.959136 -0.506133 -0.819721 -0.559704 -1.034889 0.336758 -0.597655 -0.269508 -1.146209 -0.948123 0.153277 -1.110336 -1.964607 -0.900850 -1.045496 -1.340650 -0.591687 -0.634578 -0.833796 0.281665 -1.724372 -0.198751 -0.819401 -0.313517 -0.818587 -0.719960 0.115215 -1.306114 -0.957138 0.399931 -0.733980 -1.342457 -1.736035 -0.217717 -1.760663 -1.085044 -0.271312 -1.362617 -1.682097 -0.421089 -0.949336 -1.862859 -0.468953 -1.174701 -1.295400 -1.831895 -1.605463 -0.610521 -1.196897 -1.295349 -0.064247 -1.757094 -1.800736 -1.183332 -0.226859 -1.499124 -1.069631 -1.297690 0.156597 -0.597597 -0.819974 -1.480475 -1.142309 0.004797 -2.397264 1.397144 -0.519784 -0.419858 -0.953512 -1.315453 -1.764207 -1.926418 -0.636128 -2.205181 -1.251728 -0.089422 -1.621330 0.139405 -2.063896 -0.539212 -0.794687 -0.225663 -1.380010 -1.212614 0.033343 -1.635163 -1.237629 -1.046999 -2.033086 -0.916511 -1.158090 -0.593615 -2.184987 1.072365 -0.723868 -0.929682 -0.384836 -3.099181 -1.724590 -2.123738 -1.241267 -1.145200 -1.811392 -1.417710 -1.269146 -1.717964 1.011673 -1.453437 -0.901790 -0.382088 -0.938377 -0.119485 -0.539717 -0.033348 -2.219090 -0.501004 -0.717400 -1.722121 -0.918590 -0.028647 -0.290570 -1.099066 -1.917089 -1.833040 -0.902180 -1.098111 -0.708029 0.392049 0.126836 -1.059929 -1.271946 0.381113 -0.873234 -1.452428 -1.654987 -1.466671 -1.176669 -0.264845 -0.862886 0.640185 -1.117830 -0.481538 -0.924438 -0.589491 -0.224556 -1.560232 -0.314427 -1.211269 -0.053873 -1.853938 -0.842059 -2.710045 -1.053971 -0.981106 -0.554893 -1.353853 -2.243329 -0.646187 -0.987815 -0.546032 0.040491 1.679372 -1.626060 -1.367026 -1.719194 -0.033201 -0.364884 -2.502750 -2.201563 -1.329250 -1.489889 -1.903456 0.377685 -0.866579 -0.583974 -0.516109 0.241551 -0.153618 -0.836693 -1.035448 -2.387479 -0.076046 -1.089321 0.032029 -1.162795 -1.816205 -1.533009 -0.524789 -0.941124 -1.016300 -0.434109 -0.557700 -1.385675 -0.866224 -0.361510 -1.489577 -1.878697 -0.237313 -0.777150 -1.636985 -2.043739 -1.413920 -0.540186 -0.868032 -1.260099 -1.393564 -1.955483 -1.464349 -1.915326 -0.635275 -1.685567 -0.790630 -0.509269 -1.244842 0.763489 -1.029729 -0.643513 -0.670245 -2.308043 -1.215295 -1.249513 -1.957067 -1.264662 -1.881536 -0.914852 -2.076333 -1.667567 -1.186358 -0.996375 -1.614457 -0.560912 0.453652 0.193036 -0.040265 -0.606247 -1.700740 -1.070985 -0.481033 0.912551 -0.372649 0.542457 -1.650859 -0.317306 0.136191 -1.178886 -0.487516 -1.476210 -0.995060 0.063464 -0.158274 -0.337005 -0.775624 -2.473974 -2.234441 -1.168853 -1.503550 -1.174613 -1.037983 0.864657 -0.504557 -0.911664 0.959159 -1.114538 -1.276380 -0.654946 -2.210148 -1.678097 -0.582133 -1.197999 -1.272117 -0.697586 -1.030487 -0.769900 -0.573140 -0.541930 -0.255010 -2.124437 -0.035803 -1.419836 0.166012 -1.446189 -1.257182 0.511422 -1.378541 -1.339314 
x_candidates:
Number 1
L: -476.502103
x, llrs:
0 0 0.011235 
1 0 -0.005826 
2 0 0.064726 
3 0 -0.010492 
4 0 0.005506 
5 0 0.171255 
6 0 -0.044855 
7 0 0.205605 
8 0 -0.007462 
9 0 -0.077775 
10 0 0.061866 
11 0 0.184685 
12 0 0.085571 
13 0 -0.050539 
14 0 -0.020504 
15 0 0.649805 
16 0 -0.009254 
17 0 -0.028858 
18 0 0.026045 
19 0 -0.079784 
20 0 0.154973 
21 0 0.113081 
22 0 0.185261 
23 0 -0.329295 
24 0 -0.206049 
25 0 -0.455218 
26 0 0.431318 
27 1 0.578112 
28 0 -0.268620 
29 0 -0.825424 
30 0 0.633893 
31 0 -0.961829 
32 0 -0.015770 
33 0 0.158896 
34 1 -0.037177 
35 1 0.100487 
36 1 -0.007497 
37 0 0.493377 
38 0 -0.021400 
39 0 0.076687 
40 0 -0.053405 
41 1 0.313447 
42 1 -0.132194 
43 0 -0.394942 
44 1 -0.043468 
45 0 -0.456925 
46 0 1.336807 
47 0 -1.041570 
48 0 -0.152619 
49 0 -0.761644 
50 0 0.390190 
51 0 -1.324061 
52 0 -0.117939 
53 0 -2.332420 
54 0 -1.020473 
55 0 5.757251 
56 0 -0.159736 
57 0 1.045479 
58 0 -0.691996 
59 0 -1.656499 
60 0 0.017836 
61 0 -0.589745 
62 0 -2.542324 
63 0 -6.943889 
64 0 0.012028 
65 0 0.086524 
66 0 -0.053985 
67 0 -0.280662 
68 0 -0.248938 
69 0 0.498850 
70 0 0.236426 
71 0 -0.108891 
72 0 -0.408741 
73 0 0.971396 
74 0 -0.105199 
75 0 -0.761676 
76 0 -0.275271 
77 0 -1.482555 
78 0 -2.764719 
79 0 5.877943 
80 0 -0.090358 
81 0 0.194057 
82 0 0.050322 
83 0 0.127702 
84 0 0.519795 
85 0 -0.026824 
86 0 -0.188640 
87 1 1.786207 
88 0 0.057566 
89 1 0.629447 
90 1 0.297414 
91 1 -0.245271 
92 0 -0.054942 
93 1 0.280264 
94 1 -1.491226 
95 0 4.497852 
96 0 -0.258160 
97 1 0.579349 
98 1 -0.252484 
99 0 0.740123 
100 0 0.161724 
101 0 0.116235 
102 0 -0.369587 
103 0 1.588181 
104 0 0.124953 
105 0 0.020016 
106 0 -0.505430 
107 0 1.428079 
108 0 0.160066 
109 0 0.634469 
110 0 -0.177227 
111 0 -3.127599 
112 1 -0.594201 
113 1 -1.293439 
114 1 1.442508 
115 1 -0.587458 
116 0 1.684173 
117 1 0.610071 
118 0 -2.259041 
119 0 6.840113 
120 0 0.365550 
121 0 -1.240257 
122 1 1.445254 
123 1 -4.726727 
124 1 2.463546 
125 0 -1.635992 
126 0 -1.127763 
127 1 -15.150322 
128 0 0.000075 
129 1 -0.026066 
130 0 0.028189 
131 1 -0.078934 
132 0 -0.067407 
133 1 -0.245008 
134 0 -0.438211 
135 0 1.244059 
136 0 0.055450 
137 0 0.026023 
138 0 0.122758 
139 0 -0.037899 
140 0 0.007657 
141 0 0.091357 
142 0 -0.221093 
143 0 0.861765 
144 0 -0.007568 
145 0 0.226126 
146 0 -0.313354 
147 0 0.705134 
148 0 -0.247366 
149 0 -0.710455 
150 1 -1.225299 
151 0 -2.525384 
152 1 0.047359 
153 1 -0.334868 
154 1 -1.015173 
155 0 -2.548961 
156 0 1.775079 
157 1 -1.598214 
158 1 -2.352130 
159 0 -9.222641 
160 1 -0.083124 
161 0 -0.423785 
162 0 1.148861 
163 0 0.396211 
164 1 0.542734 
165 1 0.173208 
166 0 -1.290366 
167 1 -2.633507 
168 0 0.063040 
169 0 0.641856 
170 0 1.086945 
171 1 -3.569782 
172 1 0.820000 
173 0 -2.612474 
174 0 -8.152301 
175 1 -16.673294 
176 1 0.223668 
177 0 -0.021948 
178 1 1.324068 
179 1 -2.442353 
180 0 0.490104 
181 0 0.497861 
182 1 -6.404840 
183 1 -14.594617 
184 0 0.903935 
185 0 2.845955 
186 0 -2.671367 
187 0 -14.969040 
188 0 1.977635 
189 0 -5.707466 
190 0 -24.036562 
191 0 -50.578470 
192 0 -0.249258 
193 1 0.538339 
194 1 0.159245 
195 0 -0.232439 
196 0 0.581248 
197 1 0.397541 
198 1 1.127458 
199 0 -1.924557 
200 0 -0.753162 
201 0 -2.581390 
202 0 -3.308955 
203 0 -7.235449 
204 1 2.684320 
205 1 -1.524775 
206 0 3.056361 
207 1 -7.886836 
208 0 0.099758 
209 1 -0.588525 
210 0 -2.871644 
211 1 -7.607938 
212 1 -0.252462 
213 0 -4.556809 
214 0 -6.280911 
215 1 -19.532056 
216 0 -0.157598 
217 1 -6.306949 
218 0 -6.514271 
219 1 -22.406939 
220 1 -2.605855 
221 0 -16.072335 
222 0 -18.644029 
223 0 -53.364309 
224 0 -0.136554 
225 1 2.766651 
226 0 -0.386164 
227 0 -3.179852 
228 1 -2.423133 
229 1 -5.328543 
230 1 -12.591342 
231 0 -26.308993 
232 1 -2.161979 
233 1 -6.850409 
234 0 -14.928101 
235 0 -31.000304 
236 1 -8.629072 
237 0 -29.755992 
238 0 -38.121296 
239 1 -87.805932 
240 0 0.707382 
241 1 -2.477815 
242 0 -10.555358 
243 1 -28.500040 
244 0 -10.406491 
245 1 -20.973707 
246 1 -42.056678 
247 0 -85.126570 
248 1 -14.410479 
249 1 -30.620527 
250 0 -49.522368 
251 1 -101.011235 
252 1 -35.723471 
253 1 -86.948837 
254 0 -112.844408 
255 1 -239.409650 
256 1 -0.046929 
257 0 0.096781 
258 0 0.041082 
259 1 0.036885 
260 1 0.028748 
261 1 -0.109190 
262 0 0.213877 
263 1 0.382572 
264 1 0.154316 
265 0 -0.046253 
266 0 0.260144 
267 0 0.464554 
268 1 -0.024857 
269 1 -0.651078 
270 0 -0.203535 
271 1 -2.378932 
272 1 0.289899 
273 0 -0.053373 
274 0 -0.088103 
275 0 0.985629 
276 1 0.102482 
277 1 0.091990 
278 0 -0.543851 
279 1 -2.760708 
280 1 0.221876 
281 0 1.102754 
282 0 1.080952 
283 1 -0.089910 
284 0 -1.923490 
285 0 -4.511011 
286 1 -5.791671 
287 1 -12.011250 
288 1 -0.044948 
289 1 0.254429 
290 1 0.330852 
291 0 0.106853 
292 0 0.148671 
293 0 -0.074855 
294 1 -1.120053 
295 1 -2.606015 
296 1 0.247462 
297 0 -0.938199 
298 0 -2.483566 
299 0 -5.529329 
300 1 -2.823403 
301 1 -7.870490 
302 0 -9.063734 
303 0 -20.372709 
304 1 -0.307529 
305 1 1.253054 
306 0 1.389099 
307 0 -2.119535 
308 1 -2.213318 
309 1 -7.459797 
310 0 -11.425378 
311 0 -22.916374 
312 1 1.102103 
313 0 0.892614 
314 1 -8.107140 
315 0 -16.742401 
316 1 -12.094644 
317 1 -25.586663 
318 0 -33.692352 
319 0 -68.587358 
320 0 -0.035505 
321 1 0.760257 
322 1 0.302162 
323 0 -0.394678 
324 1 1.028991 
325 1 -0.085404 
326 0 -0.462296 
327 0 3.109980 
328 0 0.204627 
329 1 -0.377913 
330 0 1.043217 
331 0 0.378606 
332 1 1.361220 
333 0 1.061747 
334 1 2.349961 
335 0 5.551682 
336 0 -0.728433 
337 0 1.777134 
338 1 -1.194260 
339 1 -2.618580 
340 0 -0.363260 
341 1 3.078319 
342 0 4.853945 
343 1 -2.727635 
344 1 0.251627 
345 0 4.293833 
346 1 5.113129 
347 1 -0.983737 
348 0 -0.173994 
349 1 -2.367733 
350 0 -4.726041 
351 1 -32.626270 
352 0 -0.341988 
353 0 -0.942371 
354 1 -2.165013 
355 1 8.954971 
356 1 0.024522 
357 0 -0.311487 
358 0 3.112469 
359 0 -0.264459 
360 0 -0.769504 
361 1 5.086555 
362 1 -0.800852 
363 0 2.789235 
364 1 9.385791 
365 1 20.916030 
366 0 -22.980452 
367 0 -50.655075 
368 0 -0.446618 
369 1 -1.657019 
370 0 -2.512414 
371 1 6.393060 
372 0 6.203353 
373 1 -15.429536 
374 0 18.672080 
375 0 -45.916273 
376 1 -4.535395 
377 1 -26.011064 
378 1 -34.071243 
379 0 -77.478332 
380 1 -36.297617 
381 1 -83.890794 
382 0 -97.746076 
383 0 -202.831432 
384 1 0.103546 
385 1 0.077832 
386 0 0.217277 
387 1 -0.032535 
388 1 -0.274922 
389 0 -1.450642 
390 0 -0.725360 
391 0 -5.628023 
392 0 2.116519 
393 1 0.967395 
394 0 0.539868 
395 0 3.922913 
396 1 1.544742 
397 0 -3.394109 
398 1 -0.381057 
399 0 -14.238673 
400 0 0.381718 
401 1 -0.793710 
402 0 2.549420 
403 1 0.238738 
404 1 -2.096538 
405 0 -10.500470 
406 1 7.285486 
407 1 -11.284239 
408 0 0.355005 
409 1 -0.857301 
410 0 5.386483 
411 0 -8.064977 
412 0 -2.512261 
413 0 -21.055732 
414 1 -8.056886 
415 1 -57.813866 
416 0 -0.335988 
417 1 1.854390 
418 1 -1.383978 
419 1 -2.983779 
420 0 1.426034 
421 0 -8.181504 
422 1 -5.651585 
423 0 -29.388635 
424 1 -2.061591 
425 0 -6.668317 
426 0 -11.486067 
427 1 -29.314459 
428 1 -13.740100 
429 0 -44.376347 
430 1 -38.292704 
431 0 -108.851783 
432 1 -2.650319 
433 0 -10.225181 
434 0 -13.428713 
435 1 -39.386741 
436 1 -6.950402 
437 0 -38.596200 
438 1 -28.525640 
439 0 -102.762620 
440 1 -16.135108 
441 0 -34.645951 
442 1 -50.111654 
443 1 -117.007748 
444 0 -43.849799 
445 0 -121.655619 
446 1 -115.526996 
447 0 -292.431306 
448 1 -0.170918 
449 0 3.177995 
450 1 -1.704595 
451 1 -4.558278 
452 0 3.385623 
453 0 -2.997905 
454 1 0.807606 
455 0 -20.211842 
456 0 -0.267983 
457 0 3.872388 
458 0 12.905212 
459 0 33.768292 
460 0 -14.576037 
461 0 34.414760 
462 1 34.904776 
463 0 -98.196240 
464 1 0.547856 
465 1 -4.381584 
466 0 4.953180 
467 0 28.026566 
468 0 -5.836263 
469 0 -32.925007 
470 0 -26.529062 
471 1 -96.057909 
472 1 -18.634821 
473 0 -39.383607 
474 0 -50.839454 
475 0 -123.916452 
476 0 -51.634608 
477 0 -115.787944 
478 1 -120.382510 
479 0 -293.458792 
480 0 -8.907540 
481 1 18.001106 
482 1 23.916066 
483 1 48.378995 
484 0 25.636206 
485 0 -58.228614 
486 1 60.132479 
487 1 -139.753197 
488 1 -20.935374 
489 0 -53.522312 
490 0 -74.000377 
491 1 148.621035 
492 1 84.898093 
493 0 170.773101 
494 1 -173.426728 
495 0 -377.515936 
496 0 20.666103 
497 0 -54.618035 
498 0 65.726790 
499 0 -152.462471 
500 0 55.715546 
501 0 -142.390681 
502 1 149.123588 
503 1 -356.497207 
504 0 -70.269582 
505 0 -162.453442 
506 0 -203.318019 
507 1 -409.012647 
508 1 -185.027764 
509 0 -390.884059 
510 0 -419.517772 
511 1 -898.066977 
512 1 0.110335 
513 0 0.024288 
514 1 0.091642 
515 1 0.274876 
516 0 0.117466 
517 0 -0.421929 
518 0 0.500927 
519 0 0.941581 
520 0 0.280612 
521 0 -0.157282 
522 0 0.766371 
523 0 -0.429280 
524 0 -0.730940 
525 0 3.005317 
526 0 0.225678 
527 0 -0.557160 
528 0 0.109332 
529 0 0.377838 
530 0 -0.472660 
531 0 0.983243 
532 0 -0.110876 
533 0 0.226855 
534 0 0.068901 
535 0 -1.620998 
536 0 0.549460 
537 0 2.297747 
538 0 -0.167983 
539 0 -5.014577 
540 0 -2.132338 
541 0 -4.647387 
542 0 -9.064385 
543 0 -20.295969 
544 0 -0.180823 
545 0 -1.493214 
546 0 0.512785 
547 0 2.370976 
548 0 0.387999 
549 0 0.582020 
550 0 2.543960 
551 0 0.574751 
552 0 0.271287 
553 0 0.189426 
554 0 -1.080166 
555 0 -6.023790 
556 0 1.599971 
557 0 2.538067 
558 0 0.489279 
559 0 -15.629486 
560 0 -0.080008 
561 0 1.057180 
562 0 -1.188406 
563 0 2.536349 
564 0 0.662459 
565 0 -0.158811 
566 0 -6.059416 
567 0 -17.827070 
568 0 -3.284265 
569 0 -8.435603 
570 0 -7.833147 
